"ID","NAME","COUNTRY","TZONEID","REGION","TZONE","SR","OC","TP","SP"
"580300001600","Липлейка","RU","0000005801","58","N","N","","село",""
"780000001600","Лисий Нос","RU","0000007800","78","N","N","","пос.",""
"361500100000","Лиски","RU","0000003601","36","N","N","","гор.",""
"860400001500","Лиственичный","RU","0000008618","86","N","N","","пос.",""
"910300002500","Лобаново","RU","0000009206","91","N","N","","",""
"502000014000","Лобаново","RU","0000007700","50","N","N","","дер.",""
"661800001500","Лобва","RU","0000006612","66","N","N","","пос.",""
"500001200000","Лобня","RU","0000007700","50","N","N","","гор.",""
"510400000100","Ловозеро","RU","0000005101","51","N","N","","село",""
"660700003400","Логиново","RU","0000006600","66","N","N","","село",""
"471100100000","Лодейное Поле","RU","0000007800","47","N","N","","гор.",""
"860900001100","Локосово","RU","0000008610","86","N","N","","село",""
"320200000100","Локоть","RU","0000003201","32","N","N","","пос.",""
"780000600000","Ломоносов","RU","0000007824","78","Y","N","","гор.","1"
"230000796000","Лоо","RU","0000002323","23","N","N","","мкр",""
"321400004900","Лопандино","RU","0000003201","32","N","N","","пос.",""
"581600000100","Лопатино","RU","0000005801","58","N","N","","село",""
"631600004100","Лопатино","RU","0000006301","63","N","N","","село",""
"580600002200","Лопуховка","RU","0000005801","58","N","N","","село",""
"500003100000","Лосино-Петровский","RU","0000007700","50","N","N","","гор.",""
"660000300900","Лосиный","RU","0000006600","66","N","N","","пос.",""
"700000104200","Лоскутово","RU","0000007001","70","N","N","","дер.",""
"671500011200","Лосня","RU","0000006701","67","N","N","","дер.",""
"670100019700","Лубня","RU","0000006701","67","N","N","","дер.",""
"471300100000","Луга","RU","0000007825","47","Y","N","","гор.","1"
"744000001800","Луговая","RU","0000007413","74","N","N","","дер.",""
"720100003400","Луговое","RU","0000007201","72","N","N","","село",""
"662900002800","Луговской","RU","0000007201","66","N","N","","пос.",""
"470703300000","Лукаши","RU","0000007816","47","N","N","","Массив",""
"500000119100","Лукино","RU","0000007700","50","N","N","","дер.",""
"520400002200","Лукино","RU","0000005201","52","N","N","","пос.",""
"522900100000","Лукоянов","RU","0000005210","52","N","N","","гор.",""
"632200002500","Луначарский","RU","0000006310","63","N","N","","пос.",""
"503300007100","Лунево","RU","0000007700","50","N","N","","пос.",""
"B10001100000","Лунинец","BY","000000BY10","01","N","N","","гор.",""
"581700000100","Лунино","RU","0000005801","58","N","N","","пос.",""
"501600100000","Луховицы","RU","0000006201","50","N","N","","гор.",""
"500900036100","Лучинское","RU","0000007700","50","N","N","","село",""
"911500000500","Лучистое","RU","0000009209","91","N","N","","",""
"523000100000","Лысково","RU","0000005201","52","N","N","","гор.",""
"260800000700","Лысогорская","RU","0000002610","26","N","N","","стан.",""
"642000000100","Лысые Горы","RU","0000006401","64","N","N","","пос.",""
"590001000000","Лысьва","RU","0000005912","59","N","N","","гор.",""
"500001300000","Лыткарино","RU","0000007700","50","N","N","","гор.",""
"860200000500","Лыхма","RU","0000008615","86","N","N","","пос.",""
"400600001200","Льва Толстого","RU","0000004001","40","N","N","","село",""
"770200001100","Львово","RU","0000007700","77","N","N","","дер.",""
"502600010400","Львовский","RU","0000007700","50","N","N","","пос.",""
"232900002700","Львовское","RU","0000002300","23","N","N","","село",""
"460000400000","Льгов","RU","0000004601","46","N","N","","гор.",""
"501700100000","Люберцы","RU","0000007700","50","N","N","","гор.",""
"910800004600","Любимовка","RU","0000009201","91","N","N","","",""
"551200000100","Любинский","RU","0000005501","55","N","N","","пос.",""
"320600001800","Любохна","RU","0000003201","32","N","N","","пос.",""
"503700007300","Любучаны","RU","0000007700","50","N","N","","пос.",""
"401400100000","Людиново","RU","0000003201","40","N","N","","гор.",""
"503700007400","Люторецкое","RU","0000007700","50","N","N","","дер.",""
"601700001900","Ляды","RU","0000006001","60","N","N","","село",""
"131600000100","Лямбирь","RU","0000001301","13","N","N","","село",""
"860900200000","Лянтор","RU","0000008610","86","N","N","","гор.",""
"910600002100","Магазинка","RU","0000009210","91","N","N","","",""
"060000100000","Магас","RU","0000001501","06","N","N","","гор.",""
"510300002000","Магнетиты","RU","0000005101","51","N","N","","Железн",""
"743400000800","Магнитка","RU","0000007412","74","N","N","","пос.",""
"740000900000","Магнитогорск","RU","0000007410","74","Y","Y","","гор.","1"
"010000100000","Майкоп","RU","0000000101","01","Y","N","","гор.","1"
"730800000100","Майна","RU","0000007301","73","N","N","","пос.",""
"070400100000","Майский","RU","0000000701","07","N","N","","гор.",""
"312200004100","Майский","RU","0000003101","31","N","N","","пос.",""
"910300002800","Майское","RU","0000009206","91","N","N","","",""
"161700005000","Макаровка","RU","0000001601","16","N","N","","дер.",""
"162500002600","Макаровка","RU","0000001601","16","N","N","","дер.",""
"440900100000","Макарьев","RU","0000004401","44","N","N","","гор.",""
"040000000004","Макинск","KZ","000000KZ01","04","N","N","","гор.",""
"692000000100","Максатиха","RU","0000006901","69","N","N","","пос.",""
"024200002000","Максимовка","RU","0000000200","02","N","N","","дер.",""
"451200100000","Макушино","RU","0000004501","45","N","N","","гор.",""
"501700400000","Малаховка","RU","0000007700","50","N","N","","пос.",""
"522700006700","Малая Ельня","RU","0000005201","52","N","N","","дер.",""
"522100005300","Малая Пица","RU","0000005201","52","N","N","","село",""
"164000001200","Малая Шильна","RU","0000001610","16","N","N","","дер.",""
"150700000701","Малгобек","RU","0000001501","15","N","N","","село",""
"480300004500","Малей","RU","0000004801","48","N","N","","село",""
"503400014000","Малино","RU","0000007700","50","N","N","","пос.",""
"743800003400","Малиновка","RU","0000007400","74","N","N","","дер.",""
"720100006600","Малиновка","RU","0000007211","72","N","N","","дер.",""
"860800000600","Малиновский","RU","0000008613","86","N","N","","пос.",""
"571400100000","Малоархангельск","RU","0000005701","57","N","N","","гор.",""
"660700003600","Малобрусянское","RU","0000006600","66","N","N","","село",""
"501400008000","Малое Видное","RU","0000007700","50","N","N","","дер.",""
"520400002800","Малое Козино","RU","0000005201","52","N","N","","пос.",""
"401500100000","Малоярославец","RU","0000004001","40","N","N","","гор.",""
"470700012300","Малые Колпаны","RU","0000007816","47","N","N","","дер.",""
"911500000800","Малый Маяк","RU","0000009209","91","N","N","","",""
"660000200800","Малышева","RU","0000006643","66","N","N","","пос.",""
"080000000007","Мангышлак","KZ","000000KZ06","08","N","N","","село",""
"461400000100","Мантурово","RU","0000004601","46","N","N","","село",""
"441000100000","Мантурово","RU","0000004401","44","N","N","","гор.",""
"470500007300","Манушкино","RU","0000007800","47","N","N","","дер.",""
"140000000007","Маньчжурия","CN","000000CN07","040","Y","Y","","гор.","1"
"120700000100","Мари-Турек","RU","0000001201","12","N","N","","пос.",""
"420700100000","Мариинск","RU","0000004201","42","N","N","","гор.",""
"211200100000","Мариинский Посад","RU","0000002101","21","N","N","","гор.",""
"670000301700","Маркатушино","RU","0000006701","67","N","N","","пос.",""
"640000800000","Маркс","RU","0000006401","64","N","N","","гор.",""
"020100001900","Мармылево","RU","0000000200","02","N","N","","дер.",""
"502000015100","Мартемьяново","RU","0000007700","50","N","N","","дер.",""
"501700002200","Марусино","RU","0000007700","50","N","N","","дер.",""
"770900000900","Марушкино","RU","0000007700","77","N","N","","дер.",""
"312000005500","Маслова Пристань","RU","0000003101","31","N","N","","пос.",""
"321000008600","Масловка","RU","0000003201","32","N","N","","дер.",""
"612200000100","Матвеев Курган","RU","0000006110","61","N","N","","пос.",""
"480000100499","Матырский","RU","0000004801","48","N","N","","пос.",""
"711100006700","Матюшино","RU","0000007101","71","N","N","","дер.",""
"740900002700","Маук","RU","0000007414","74","N","N","","пос.",""
"581500002300","Махалино","RU","0000005801","58","N","N","","село",""
"060000000004","Махамбет","KZ","000000KZ08","06","N","N","","село",""
"050000100000","Махачкала","RU","0000000501","05","Y","Y","X","гор.","1"
"230000799000","Мацеста","RU","0000002323","23","N","N","","мкр",""
"501700002300","Машково","RU","0000007700","50","N","N","","дер.",""
"471000000300","Мга","RU","0000007821","47","N","N","","пос.",""
"321600100000","Мглин","RU","0000003201","32","N","N","","гор.",""
"380200200000","Мегет","RU","0000003801","38","N","N","","пос.",""
"860000400000","Мегион","RU","0000008611","86","N","N","","гор.",""
"743400000900","Медведевка","RU","0000007412","74","N","N","","село",""
"120800000100","Медведево","RU","0000001201","12","N","N","","пос.",""
"100800100000","Медвежьегорск","RU","0000001001","10","N","N","","гор.",""
"461500000100","Медвенка","RU","0000004601","46","N","N","","пос.",""
"560000200000","Медногорск","RU","0000005614","56","Y","N","","гор.","1"
"090700001000","Медногорский","RU","0000002610","09","N","N","","пос.",""
"660000101200","Медный","RU","0000006600","66","N","N","","пос.",""
"911400001800","Межводное","RU","0000009211","91","N","N","","",""
"632300007600","Междуреченск","RU","0000006310","63","N","N","","пос.",""
"420001600000","Междуреченск","RU","0000004210","42","N","N","","гор.",""
"860400000100","Междуреченский","RU","0000008620","86","Y","N","","пос.","1"
"510300002100","Междуречье","RU","0000005101","51","N","N","","Населе",""
"742900002200","Межозерный","RU","0000007410","74","N","N","","пос.",""
"660000500500","Мезенское","RU","0000006600","66","N","N","","село",""
"331000100000","Меленки","RU","0000003301","33","N","N","","гор.",""
"023500100000","Мелеуз","RU","0000000219","02","Y","N","","гор.","1"
"330800200000","Мелехово","RU","0000003301","33","N","N","","пос.",""
"100100000700","Мелиоративный","RU","0000001001","10","N","N","","пос.",""
"740000106600","Мелькомбинат 2 участок 1","RU","0000007400","74","N","N","","пос.",""
"503300008000","Менделеево","RU","0000007700","50","N","N","","пос.",""
"720000200200","Менделеево","RU","0000007210","72","N","N","","мкр.",""
"503300008001","Менделеево","RU","0000007700","50","N","N","","пос.",""
"590900000800","Менделеево","RU","0000005901","59","N","N","","пос.",""
"162800100000","Менделеевск","RU","0000001610","16","N","N","","гор.",""
"162900100000","Мензелинск","RU","0000001610","16","N","N","","гор.",""
"612700008600","Мержаново","RU","0000006100","61","N","N","","Хутор",""
"022000000100","Месягутово","RU","0000007412","02","N","N","","село",""
"780000001800","Металлострой","RU","0000007800","78","N","N","","пос.",""
"720000112100","Метелева","RU","0000007201","72","N","N","","дер.",""
"740001100100","Метлино","RU","0000007414","74","N","N","","пос.",""
"710600012100","Метростроевский","RU","0000007101","71","N","N","","пос.",""
"630000103700","Мехзавод","RU","0000006301","63","N","N","","пос.",""
"771100001200","Мешково","RU","0000007700","77","N","N","","дер.",""
"740001000000","Миасс","RU","0000007411","74","Y","Y","","гор.","1"
"743200000100","Миасское","RU","0000007400","74","N","N","","село",""
"111700200000","Микунь","RU","0000001101","11","N","N","","гор.",""
"612300100000","Миллерово","RU","0000006100","61","N","N","","гор.",""
"670000300900","Миловидово","RU","0000006701","67","N","N","","пос.",""
"620800000100","Милославское","RU","0000006201","62","N","N","","пос.",""
"501400008500","Минвнешторга","RU","0000007700","50","N","N","","пос.",""
"260001000000","Минеральные Воды","RU","0000002610","26","N","N","","гор.",""
"160800005300","Миннибаево","RU","0000001610","16","N","N","","село",""
"B50000100000","Минск","BY","000000BY01","05","Y","Y","","гор.","1"
"240001700000","Минусинск","RU","0000002417","24","Y","N","","гор.","1"
"911200003600","Мирное","RU","0000009202","91","N","N","","",""
"911800000300","Мирный","RU","0000009205","91","N","N","","пос.",""
"732100002400","Мирный","RU","0000007301","73","N","N","","пос.",""
"631600010200","Мирный","RU","0000006301","63","N","N","","пос.",""
"620900100000","Михайлов","RU","0000006201","62","N","N","","гор.",""
"020100005300","Михайловка","RU","0000000200","02","N","N","","село",""
"251000000100","Михайловка","RU","0000002510","25","N","N","","село",""
"661700200000","Михайловск","RU","0000006613","66","N","N","","гор.",""
"262700100000","Михайловск","RU","0000002600","26","N","N","","гор.",""
"502800013500","Михайловская Слобода","RU","0000007700","50","N","N","","село",""
"602000035200","Михайловское","RU","0000006001","60","N","N","","село",""
"503400015900","Михнево","RU","0000007700","50","N","N","","пос.",""
"680000600000","Мичуринск","RU","0000004801","68","N","N","","гор.",""
"582900005500","Мичуринский","RU","0000005801","58","N","N","","пос.",""
"660000101300","Мичуринский","RU","0000006600","66","N","N","","пос.",""
"451300000100","Мишкино","RU","0000004501","45","N","N","","пос.",""
"510300002300","Мишуково","RU","0000005101","51","N","N","","Населе",""
"B60000100000","Могилев","BY","000000BY01","06","N","N","","гор.",""
"501800100000","Можайск","RU","0000007700","50","N","N","","гор.",""
"180000500000","Можга","RU","0000001800","18","N","N","","гор.",""
"181800001900","Можга","RU","0000001800","18","N","N","","село",""
"150700100000","Моздок","RU","0000001501","15","N","N","","гор.",""
"B30001300000","Мозырь","BY","000000BY01","03","N","N","","гор.",""
"020000109200","Мокроусово","RU","0000000200","02","N","N","","дер.",""
"451400000100","Мокроусово","RU","0000004501","45","N","N","","село",""
"581900000100","Мокшан","RU","0000005801","58","N","N","","пос.",""
"233600004500","Молдавановка","RU","0000002315","23","N","N","","село",""
"B50001500000","Молодечно","BY","000000BY01","05","N","N","","гор.",""
"911200003900","Молодёжное","RU","0000009202","91","N","N","","пос.",""
"501400009000","Молоково","RU","0000007700","50","N","N","","село",""
"701100000100","Молчаново","RU","0000007001","70","N","N","","село",""
"671300000100","Монастырщина","RU","0000006701","67","N","N","","пос.",""
"660000301200","Монетный","RU","0000006600","66","N","N","","пос.",""
"504000006000","Монино","RU","0000007700","50","N","N","","пос.",""
"510000600000","Мончегорск","RU","0000005101","51","N","N","","гор.",""
"211300000100","Моргауши","RU","0000002101","21","N","N","","село",""
"120900000100","Морки","RU","0000001201","12","N","N","","пос.",""
"860400001700","Мортка","RU","0000008620","86","N","N","","пос.",""
"770000000000","Москва","RU","0000007700","77","Y","Y","X","гор.","1"
"720100003900","Московский","RU","0000007201","72","N","N","","пос.",""
"771100100000","Московский","RU","0000007700","77","N","N","","гор.",""
"501400009200","Мосрентген","RU","0000007700","50","N","N","","пос.",""
"242700000100","Мотыгино","RU","0000002401","24","N","N","","пос.",""
"590000607000","Мохово","RU","0000005901","59","N","N","","дер.",""
"540100009100","Мочище","RU","0000005400","54","N","N","","село",""
"023200000100","Мраково","RU","0000000220","02","N","N","","село",""
"021900002500","Мраково","RU","0000000220","02","N","N","","село",""
"B60001500000","Мстиславль","BY","000000BY01","06","N","N","","гор.",""
"721800002500","Муген","RU","0000008612","72","N","N","","пос.",""
"521600001400","Мулино","RU","0000005211","52","N","N","","пос.",""
"860400001800","Мулымья","RU","0000008618","86","N","N","","пос.",""
"592000001300","Мулянка","RU","0000005901","59","N","N","","пос.",""
"890000400000","Муравленко","RU","0000008928","89","Y","Y","","гор.","1"
"890400006900","Муравленковское месторождение","RU","0000008910","89","N","N","","терр.",""
"620800006600","Мураевня","RU","0000006201","62","N","N","","село",""
"632700003100","Муранка","RU","0000006310","63","N","N","","село",""
"470500008200","Мурино","RU","0000007800","47","N","N","","пос.",""
"510000100000","Мурманск","RU","0000005101","51","Y","Y","X","гор.","1"
"510300002700","Мурмаши","RU","0000005101","51","N","N","","пос.",""
"510300004599","Мурмаши-3","RU","0000005101","51","N","N","","Населе",""
"620100010700","Мурмино","RU","0000006201","62","N","N","","пос.",""
"330000500000","Муром","RU","0000003310","33","Y","N","","гор.","1"
"433900009000","Мурыгино","RU","0000004301","43","N","N","","пос.",""
"743300004400","Муслюмово","RU","0000007400","74","N","N","","село",""
"570000300000","Мценск","RU","0000005701","57","N","N","","гор.",""
"471300002300","Мшинская","RU","0000007816","47","N","N","","пос.",""
"720000101951","Мыс","RU","0000007201","72","N","N","","пос.",""
"591400009000","Мысы","RU","0000005901","59","N","N","","дер.",""
"501900100000","Мытищи","RU","0000007700","50","N","N","","гор.",""
"501900100200","Мытищи 16","RU","0000007700","50","N","N","","пос.",""
"760800100000","Мышкин","RU","0000007601","76","N","N","","гор.",""
"B50001600000","Мядель","BY","000000BY01","05","N","N","","гор.",""
"890400007000","НГХК","RU","0000008911","89","N","N","","терр.",""
"241000004100","НПЗ","RU","0000002410","24","N","N","","пр.зн.",""
"160000200000","Набережные Челны","RU","0000001610","16","Y","Y","","гор.","1"
"523100100000","Навашино","RU","0000005201","52","N","N","","гор.",""
"321700000100","Навля","RU","0000003201","32","N","N","","пос.",""
"743500002300","Нагайбакский","RU","0000007410","74","N","N","","пос.",""
"760100033800","Нагорный","RU","0000007601","76","N","N","","пос.",""
"340000104300","Нагорный","RU","0000003401","34","N","N","","пос.",""
"743800004200","Нагорный","RU","0000007413","74","N","N","","пос.",""
"101400000400","Надвоицы","RU","0000001001","10","N","N","","пос.",""
"262700000600","Надежда","RU","0000002600","26","N","N","","село",""
"890000500000","Надым","RU","0000008912","89","Y","Y","","гор.","1"
"240001800000","Назарово","RU","0000002410","24","N","N","","гор.",""
"502200025000","Назарьево","RU","0000007700","50","N","N","","дер.",""
"581300003100","Названовка","RU","0000005801","58","N","N","","дер.",""
"471000000500","Назия","RU","0000007821","47","N","N","","пос.",""
"060000300000","Назрань","RU","0000001501","06","N","N","","гор.",""
"222000001800","Налобиха","RU","0000002200","22","N","N","","село",""
"070000100000","Нальчик","RU","0000000701","07","Y","Y","X","гор.","1"
"300900100000","Нариманов","RU","0000003001","30","N","N","","гор.",""
"502000100000","Наро-Фоминск","RU","0000007700","50","N","N","","гор.",""
"582000000100","Наровчат","RU","0000005801","58","N","N","","село",""
"742500002400","Наровчатка","RU","0000007410","74","N","N","","пос.",""
"070700100000","Нарткала","RU","0000000701","07","N","N","","гор.",""
"04000010000K","Нарын","KG","000000KG15","04","Y","N","","гор.","1"
"501100024300","Нарынка","RU","0000007700","50","N","N","","пос.",""
"571500006700","Нарышкино","RU","0000005701","57","N","N","","дер.",""
"620100010900","Насурово","RU","0000006201","62","N","N","","дер.",""
"230000601500","Натухаевская","RU","0000002325","23","N","N","","стан.",""
"501300002800","Нахабино","RU","0000007700","50","N","N","","пос.",""
"250000400000","Находка","RU","0000002501","25","N","N","","гор.",""
"301000000100","Началово","RU","0000003001","30","N","N","","село",""
"233600004700","Небуг","RU","0000002331","23","N","N","","село",""
"601000100000","Невель","RU","0000006001","60","N","N","","гор.",""
"582100000100","Неверкино","RU","0000005801","58","N","N","","село",""
"260000600000","Невинномысск","RU","0000002600","26","N","N","","гор.",""
"661600100000","Невьянск","RU","0000006625","66","Y","N","","гор.","1"
"561900002400","Нежинка","RU","0000005601","56","N","N","","село",""
"260800000800","Незлобная","RU","0000002610","26","N","N","","стан.",""
"660000901200","Нейво-Рудянка","RU","0000006611","66","N","N","","пос.",""
"660002401400","Нейво-Шайтанский","RU","0000006649","66","N","N","","пос.",""
"520000501200","Неклюдово","RU","0000005201","52","N","N","","пос.",""
"500500027200","Некрасовский","RU","0000007700","50","N","N","","пос.",""
"761000000100","Некрасовское","RU","0000007601","76","N","N","","пос.",""
"690100031600","Нелидово","RU","0000006901","69","N","N","","дер.",""
"502200012800","Немчиновка","RU","0000007700","50","N","N","","село",""
"441300100000","Нерехта","RU","0000004401","44","N","N","","гор.",""
"751500100000","Нерчинск","RU","0000007501","75","N","N","","гор.",""
"B50001700000","Несвиж","BY","000000BY01","05","N","N","","гор.",""
"631700100000","Нефтегорск","RU","0000006301","63","N","N","","гор.",""
"020000300000","Нефтекамск","RU","0000000211","02","Y","Y","","гор.","1"
"261800100000","Нефтекумск","RU","0000002610","26","N","N","","гор.",""
"860001400000","Нефтеюганск","RU","0000008612","86","Y","Y","","гор.","1"
"441200100000","Нея","RU","0000004401","44","N","N","","гор.",""
"390200003700","Нивенское","RU","0000003901","39","N","N","","пос.",""
"020100002600","Нижегородка","RU","0000000200","02","N","N","","село",""
"860001100000","Нижневартовск","RU","0000008611","86","Y","Y","","гор.","1"
"910800000100","Нижнегорский","RU","0000009206","91","N","N","","пос.",""
"361600003700","Нижнедевицк","RU","0000003601","36","N","N","","пос.",""
"621800007000","Нижнее Мальцево","RU","0000006201","62","N","N","","село",""
"632200002900","Нижнее Санчелеево","RU","0000006310","63","N","N","","село",""
"163100100000","Нижнекамск","RU","0000001611","16","Y","N","","гор.","1"
"560000100500","Нижнесакмарский","RU","0000005601","56","N","N","","пос.",""
"860900001500","Нижнесортымский","RU","0000008610","86","N","N","","пос.",""
"024401100000","Нижнетроицкий","RU","0000000215","02","N","N","","Сельсо",""
"380000800000","Нижнеудинск","RU","0000003801","38","N","N","","гор.",""
"721700007400","Нижние Аремзяны","RU","0000007210","72","N","N","","дер.",""
"592000001400","Нижние Муллы","RU","0000005901","59","N","N","","село",""
"661700100000","Нижние Серги","RU","0000006613","66","N","N","","гор.",""
"181800008000","Нижний Вишур","RU","0000001800","18","N","N","","дер.",""
"242900000100","Нижний Ингаш","RU","0000002401","24","N","N","","пос.",""
"582200100000","Нижний Ломов","RU","0000005801","58","N","N","","гор.",""
"520000100000","Нижний Новгород","RU","0000005201","52","Y","Y","X","гор.","1"
"110000602000","Нижний Одес","RU","0000001110","11","N","N","","пос.",""
"031900001500","Нижний Саянтуй","RU","0000000301","03","N","N","","село",""
"660002300000","Нижний Тагил","RU","0000006611","66","Y","Y","","гор.","1"
"740000200600","Нижний Уфалей","RU","0000007415","74","N","N","","пос.",""
"110000100799","Нижний Чов","RU","0000001101","11","N","N","","пос.",""
"230300002700","Нижняя Гостагайка","RU","0000002311","23","N","N","","Хутор",""
"164200002400","Нижняя Каменка","RU","0000001610","16","N","N","","село",""
"911500000300","Нижняя Кутузовка","RU","0000009209","91","N","N","","",""
"561900002600","Нижняя Павловка","RU","0000005601","56","N","N","","село",""
"242900003300","Нижняя Пойма","RU","0000002401","24","N","N","","пос.",""
"660002700000","Нижняя Салда","RU","0000006626","66","Y","N","","гор.","1"
"660200008000","Нижняя Синячиха","RU","0000006649","66","N","N","","село",""
"721300000100","Нижняя Тавда","RU","0000007201","72","N","N","","село",""
"660001400000","Нижняя Тура","RU","0000006627","66","Y","N","","гор.","1"
"471200001400","Низино","RU","0000007800","47","N","N","","дер.",""
"510500000100","Никель","RU","0000005101","51","N","N","","пос.",""
"504000006500","Никифорово","RU","0000007700","50","N","N","","дер.",""
"730200001800","Николаевка","RU","0000007301","73","N","N","","дер.",""
"690100032300","Николо-Малица","RU","0000006901","69","N","N","","дер.",""
"661900005800","Николо-Павловское","RU","0000006611","66","N","N","","село",""
"582300100000","Никольск","RU","0000005801","58","N","N","","гор.",""
"520300006100","Никольское","RU","0000005201","52","N","N","","село",""
"311400006800","Никольское","RU","0000003101","31","N","N","","село",""
"661400004300","Никольское","RU","0000006600","66","N","N","","село",""
"680800009100","Никольское","RU","0000006801","68","N","N","","село",""
"010500000900","Новая Адыгея","RU","0000002300","01","N","N","","аул",""
"180400004600","Новая Бия","RU","0000001800","18","N","N","","дер.",""
"100100000800","Новая Вилга","RU","0000001001","10","N","N","","пос.",""
"561200004400","Новая Елшанка","RU","0000005611","56","N","N","","село",""
"910300006800","Новая Жизнь","RU","0000009206","91","N","N","","",""
"661800100000","Новая Ляля","RU","0000006612","66","N","N","","гор.",""
"730900001600","Новая Майна","RU","0000007301","73","N","N","","пос.",""
"502000017500","Новая Ольховка","RU","0000007700","50","N","N","","пос.",""
"450900004800","Новая Сидоровка","RU","0000004501","45","N","N","","село",""
"312000006500","Новая Таволжанка","RU","0000003101","31","N","N","","село",""
"162100006400","Новая Тура","RU","0000001601","16","N","N","","село",""
"361700000100","Новая Усмань","RU","0000003601","36","N","N","","село",""
"860600001800","Новоаганск","RU","0000008617","86","N","N","","пос.",""
"261900100000","Новоалександровск","RU","0000002600","26","N","N","","гор.",""
"022900007400","Новоалексеевка","RU","0000000200","02","N","N","","дер.",""
"660001601700","Новоалексеевское","RU","0000006613","66","N","N","","село",""
"220000800000","Новоалтайск","RU","0000002200","22","N","N","","гор.",""
"721500002800","Новоандреевка","RU","0000007211","72","N","N","","дер.",""
"612700010400","Новобессергеневка","RU","0000006110","61","N","N","","село",""
"240600000100","Новобирилюссы","RU","0000002401","24","N","N","","село",""
"262200000900","Новоблагодарное","RU","0000002610","26","N","N","","село",""
"360000300000","Нововоронеж","RU","0000003601","36","N","N","","гор.",""
"330300010451","Нововязники","RU","0000003301","33","N","N","","пос.",""
"740001100200","Новогорный","RU","0000007414","74","N","N","","пос.",""
"B40001100000","Новогрудок","BY","000000BY01","04","N","N","","гор.",""
"710200009400","Новогуровский","RU","0000007101","71","N","N","","пос.",""
"671400000100","Новодугино","RU","0000006701","67","N","N","","село",""
"210400002800","Новое Ахпердино","RU","0000007301","21","N","N","","село",""
"520000102200","Новое Доскино","RU","0000005201","52","N","N","","пос.",""
"631000001200","Новое Усманово","RU","0000000212","63","N","N","","село",""
"320000400000","Новозыбков","RU","0000003201","32","N","N","","гор.",""
"502200500000","Новоивановское","RU","0000007700","50","N","N","","село",""
"721300001900","Новоказанка","RU","0000007201","72","N","N","","дер.",""
"740700002900","Новокаолиновый","RU","0000007410","74","N","N","","пос.",""
"460900001300","Новокасторное","RU","0000003110","46","N","N","","пос.",""
"750100004500","Новокручининский","RU","0000007501","75","N","N","","пос.",""
"232400100000","Новокубанск","RU","0000002324","23","Y","N","","гор.","1"
"420001200000","Новокузнецк","RU","0000004210","42","Y","Y","","гор.","1"
"630000300000","Новокуйбышевск","RU","0000006301","63","N","N","","гор.",""
"721100002200","Новолокти","RU","0000007211","72","N","N","","село",""
"540100005900","Новолуговое","RU","0000005400","54","N","N","","село",""
"B20005000000","Новолукомль","BY","000000BY01","02","N","N","","гор.",""
"233600004800","Новомихайловский","RU","0000002331","23","N","N","","пос.",""
"231800006400","Новомихайловский","RU","0000002315","23","N","N","","Хутор",""
"621200200000","Новомичуринск","RU","0000006201","62","N","N","","гор.",""
"711700100000","Новомосковск","RU","0000007101","71","N","N","","гор.",""
"560400001000","Новониколаевка","RU","0000005610","56","N","N","","село",""
"162100011300","Новониколаевский","RU","0000001601","16","N","N","","пос.",""
"250001102400","Новоникольск","RU","0000002510","25","N","N","","село",""
"561000000100","Новоорск","RU","0000005610","56","N","N","","пос.",""
"910100004500","Новопавловка","RU","0000009210","91","N","N","","",""
"261200100000","Новопавловск","RU","0000002610","26","N","N","","гор.",""
"720400002500","Новопетрово","RU","0000007201","72","N","N","","село",""
"B20001200000","Новополоцк","BY","000000BY01","02","N","N","","гор.",""
"601100100000","Новоржев","RU","0000006001","60","N","N","","гор.",""
"230000600000","Новороссийск","RU","0000002325","23","Y","Y","","гор.","1"
"312200005600","Новосадовый","RU","0000003101","31","N","N","","пос.",""
"721200002400","Новоселезнево","RU","0000007211","72","N","N","","пос.",""
"503700008900","Новоселки","RU","0000007700","50","N","N","","село",""
"641300004100","Новоселовка","RU","0000006401","64","N","N","","село",""
"243000000100","Новоселово","RU","0000002401","24","N","N","","село",""
"911400002500","Новосельское","RU","0000009211","91","N","N","","",""
"631600005300","Новосемейкино","RU","0000006301","63","N","N","","пос.",""
"562000000100","Новосергиевка","RU","0000005601","56","N","N","","пос.",""
"560700002500","Новосергиевка","RU","0000005601","56","N","N","","Хутор",""
"540000100000","Новосибирск","RU","0000005400","54","Y","Y","X","гор.","1"
"571700100000","Новосиль","RU","0000005701","57","N","N","","гор.",""
"521600001700","Новосмолинский","RU","0000005211","52","N","N","","пос.",""
"601200100000","Новосокольники","RU","0000006001","60","N","N","","гор.",""
"731200000100","Новоспасское","RU","0000006310","73","N","N","","пос.",""
"570100016700","Новосёлово","RU","0000005701","57","N","N","","дер.",""
"120000101951","Новотроицк","RU","0000001201","12","N","N","","дер.",""
"560000300000","Новотроицк","RU","0000005615","56","Y","N","","гор.","1"
"261000000900","Новотроицкая","RU","0000002600","26","N","N","","стан.",""
"160800006700","Новотроицкое","RU","0000001610","16","N","N","","село",""
"720100002700","Новотуринский","RU","0000007201","72","N","N","","пос.",""
"642300100000","Новоузенск","RU","0000006401","64","N","N","","гор.",""
"730000400000","Новоульяновск","RU","0000007301","73","N","N","","гор.",""
"660001500000","Новоуральск","RU","0000006630","66","Y","N","","гор.","1"
